      Year     Month       Day      Prec      Evap    Runoff     Q_obs     Q_cal
      2021        11        12    36.000     0.000     0.025    13.479     5.896
      2021        11        13    36.000     0.000     0.025    13.314     5.832
      2021        11        14    36.000     0.000     0.025    13.149     5.769
      2021        11        15    36.000     0.000     0.025    12.984     5.706
      2021        11        16    36.000     0.000     0.024    12.819     5.644
      2021        11        17    36.000     0.000     0.024    12.655     5.581
      2021        11        18    36.000     0.000     0.023    12.490     5.518
      2021        11        19    36.000     0.000     0.022    12.325     5.456
      2021        11        20    36.000     0.000     0.022    12.160     5.393
      2021        11        21    36.000     0.000     0.021    11.995     5.331
      2021        11        22    36.000     0.000     0.021    11.830     5.268
      2021        11        23    36.000     0.000     0.020    11.665     5.206
      2021        11        24    36.000     0.000     0.019    11.500     5.143
      2021        11        25    36.000     0.000     0.019    11.336     5.080
      2021        11        26    36.000     0.000     0.018    11.171     5.017
      2021        11        27    36.000     0.000     0.017    11.006     4.954
      2021        11        28    36.000     0.000     0.017    10.841     4.891
      2021        11        29    36.000     0.000     0.016    10.676     4.828
      2021        11        30    36.000     0.000     0.016    10.511     4.766
      2021        12         1    36.000     0.000     0.016    10.407     4.723
      2021        12         2    36.000     0.000     0.015    10.308     4.682
      2021        12         3    36.000     0.000     0.015    10.209     4.641
      2021        12         4    36.000     0.000     0.014    10.110     4.601
      2021        12         5    36.000     0.000     0.014    10.010     4.560
      2021        12         6    36.000     0.000     0.014     9.911     4.519
      2021        12         7    36.000     0.000     0.014     9.812     4.479
      2021        12         8    36.000     0.000     0.013     9.713     4.439
      2021        12         9    36.000     0.000     0.013     9.613     4.399
      2021        12        10    36.000     0.000     0.013     9.514     4.360
      2021        12        11    36.000     0.000     0.012     9.415     4.320
      2021        12        12    36.000     0.000     0.012     9.316     4.280
      2021        12        13    36.000     0.000     0.012     9.216     4.241
      2021        12        14    36.000     0.000     0.011     9.117     4.202
      2021        12        15    36.000     0.000     0.011     9.018     4.163
      2021        12        16    36.000     0.000     0.011     8.919     4.124
      2021        12        17    36.000     0.000     0.011     8.819     4.085
      2021        12        18    36.000     0.000     0.010     8.720     4.046
      2021        12        19    36.000     0.000     0.010     8.621     4.007
      2021        12        20    36.000     0.000     0.010     8.522     3.969
      2021        12        21    36.000     0.000     0.010     8.422     3.930
      2021        12        22    36.000     0.000     0.009     8.323     3.892
      2021        12        23    36.000     0.000     0.009     8.224     3.853
      2021        12        24    36.000     0.000     0.009     8.125     3.815
      2021        12        25    36.000     0.000     0.008     8.025     3.776
      2021        12        26    36.000     0.000     0.008     7.926     3.738
      2021        12        27    36.000     0.000     0.008     7.827     3.700
      2021        12        28    36.000     0.000     0.007     7.728     3.662
      2021        12        29    36.000     0.000     0.007     7.628     3.623
      2021        12        30    36.000     0.000     0.007     7.529     3.585
      2021        12        31    36.000     0.000     0.007     7.430     3.547
